ST001D01T,ST004D01T,ST268Q01JA,ST268Q04JA,ST268Q07JA,AGE,IMMIG,MISCED,ESCS,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,SC064Q05WA,SC064Q06WA,SC064Q01TA,SC064Q02TA,SC064Q04NA,SC064Q03TA,SC064Q07WA,SCHSIZE,MCLSIZE,LV_SMP
10,2,2,2,3,15.75,1,4,-0.8797,426.639,441.326,454.517,504.214,542.844,478.488,489.133,514.574,439.004,480.1,10,3,10,5,0,2,0,658,23,-0.5521203787849231
10,1,2,1,4,15.42,1,8,1.3286,607.247,583.15,653.291,603.588,627.059,606.568,603.663,604.959,666.817,581.928,51,11,51,53,0,100,2,809,28,0.8027822501756738
10,2,1,1,4,15.75,1,4,0.5216,467.234,442.735,434.806,402.761,397.486,406.49,398.577,429.537,448.115,392.785,10,20,10,15,0,20,0,547,18,-1.097520455523792
10,2,4,4,4,15.75,1,5,0.5422,602.09,608.196,553.597,581.607,570.557,554.077,551.506,561.712,586.335,537.703,52,1,81,52,10,5,0,1250,28,0.3754821250207919
10,1,1,1,1,15.92,1,4,-0.3963,417.396,485.553,429.38,349.521,343.244,405.662,432.884,413.762,384.086,419.749,0,0,1,1,0,0,0,686,23,-1.234785446483157
10,2,3,3,3,15.5,1,9,1.6879,550.83,545.811,568.572,513.295,571.182,551.935,498.466,561.665,546.184,535.051,50,50,50,70,80,100,0,561,23,0.1128948115005571
10,2,2,2,4,16,1,8,0.8163,487.972,506.745,553.216,542.84,520.314,549.442,599.443,581.25,529,505.234,80,53,89,89,1,100,5,820,28,0.0480799697452807
10,2,3,3,3,15.83,1,4,0.4831,437.359,414.022,436.653,499.439,463.809,445.075,445.706,402.223,438.12,436.688,66,67,68,46,30,48,0,673,23,-0.8998233799711033
10,1,1,1,4,15.83,1,7,-0.2046,435.114,381.321,406.861,382.533,410.678,405.503,474.23,421.132,380.912,407.139,5,0,50,70,24,30,0,386,23,-1.2100590882701827
10,1,2,2,3,15.75,1,4,0.1679,601.912,497.823,598.163,604.048,569.273,506.169,667.218,686.811,541.153,550.033,17,54,61,39,1,77,0,662,28,0.48978497586691827
10,2,1,1,4,16,1,4,-0.3458,495.896,543.724,560.411,543.87,504.975,524.101,526.364,499.469,498.409,519.296,20,10,20,12,10,10,0,729,23,-0.11039107277460602
10,2,2,2,3,15.92,1,4,0.1905,509.106,483.779,480.271,465.415,571.304,525.476,488.216,534.195,516.08,510.928,2,10,17,18,1,61,0,968,28,-0.2411468314631409
9,2,4,4,4,15.25,1,4,-0.2259,666.237,656.033,604.261,714.721,646.87,658.554,599.906,627.892,585.242,620.48,2,1,1,7,0,4,0,799,28,1.0416291320848927
10,2,3,2,4,15.92,1,4,0.059,641.496,631.89,611.374,608.984,617.708,636.911,618.307,631.534,648.695,611.142,10,30,30,80,0,45,0,629,23,0.9215930303028081
10,2,1,2,4,15.58,1,5,-0.1065,505.067,486.526,495.816,502.346,517.41,478.089,471.82,473.616,460.666,413.545,20,45,23,55,14,18,4,286,23,-0.5187186056017188
10,1,1,1,4,15.83,1,4,-1.0552,358.652,442.053,276.85,406.712,346.744,383.71,395.873,356.445,341.253,370.261,46,54,57,53,56,55,0,499,23,-1.6328697795131326
10,1,1,1,4,15.42,1,5,1.1716,420.479,398.777,409.832,385.745,429.978,363.029,365.743,383.489,370.634,403.988,20,21,39,39,3,63,0,924,28,-1.3842480533566337
10,2,3,2,3,16.17,1,4,0.5375,566.621,592.328,605.011,688.894,608.736,595.847,579.179,578.698,557.75,637.158,50,50,50,70,80,100,0,561,23,0.675354816604353
10,2,1,1,3,16.17,1,4,-0.2112,484.362,547.274,529.232,516.521,540.039,516.528,559.732,484.804,545.738,552.685,17,54,61,39,1,77,0,662,28,-0.04954573938628397
10,2,4,4,4,15.92,1,4,0.4774,736.686,690.043,712.843,739.751,762.405,741.665,809.824,705.37,788.382,756.737,15,21,15,21,7,23,1,972,33,2.098066849014816
10,1,1,1,1,15.58,1,8,0.8892,412.23,365.91,367.598,398.301,394.729,366.123,388.201,339.414,400.577,396.37,51,11,51,53,0,100,2,809,28,-1.483852056737203
10,2,3,3,3,15.5,1,8,0.6945,437.166,500.011,478.334,476.28,492.184,481.798,468.245,467.493,489.25,472.518,20,0,60,90,0,2,0,1098,23,-0.5593020394995444
10,2,2,2,4,15.92,1,8,0.5624,552.245,599.75,578.654,598.763,590.134,588.597,544.362,589.209,565.361,615.197,90,50,90,20,99,43,0,899,28,0.48894688248510276
10,1,1,1,1,15.67,1,8,0.8227,550.648,599.092,564.705,553.447,581.91,625.475,590.392,621.501,624.688,530.215,14,0,16,17,26,5,0,725,28,0.5099910077433537
10,2,3,3,4,15.83,1,4,0.3022,587.897,538.054,569.947,569.277,590.545,625.455,598.194,593.084,557.96,599.747,30,20,80,20,11,20,1,1091,28,0.49824224999842404
10,2,1,2,4,15.75,1,5,0.7632,663.308,675.138,645.441,666.608,597.76,655.602,629.971,660.756,691.53,647.405,80,80,63,62,5,10,0,980,28,1.1943049633716074
10,1,2,2,4,16.17,1,8,1.4097,646.75,627.741,673.235,640.294,608.765,605.109,649.303,627.838,609.834,626.295,15,17,18,17,20,22,22,394,23,0.9777450612104451
10,2,2,2,4,15.92,1,9,1.2105,427.905,393.379,439.229,400.589,386.51,414.801,398.79,432.237,485.828,441.808,5,6,5,3,1,1,1,500,13,-1.0963171417008224
10,1,2,2,3,15.58,1,4,-0.1978,501.98,488.622,525.92,475.768,507.119,506.082,476.984,505.5,503.959,500.65,10,30,30,50,80,90,0,765,28,-0.3326202401110839
10,1,3,2,4,16.17,1,5,0.6685,694.361,682.606,661.48,714.134,686.891,693.526,690.793,679.967,749.705,646.812,10,5,30,10,2,5,1,1004,28,1.5583255629783337
9,1,2,2,4,15.33,1,8,1.0634,593.104,566.455,641.747,604.612,644.59,585.382,582.744,655.755,608.885,554.432,30,20,10,20,20,10,1,628,28,0.7018717070521141
10,1,2,2,3,15.92,1,4,-0.8392,381.637,376.802,399.292,371.531,360.825,370.934,366.248,372.36,369.925,383.949,1,1,1,1,1,1,1,494,23,-1.5598651417367821
10,2,3,2,3,16.17,1,8,1.3811,758.204,777.199,695.394,734.356,722.679,749.595,730.218,759.503,737.526,805.382,47,14,90,29,0,4,0,763,23,2.1219378826376687
10,2,3,3,2,15.83,1,4,-0.0052,649.076,643.232,653.79,619.986,657.938,640.718,664.355,611.34,689.892,640.041,10,5,15,10,1,1,0,572,18,1.1325495163608343
10,1,3,2,4,15.5,1,8,0.9766,496.507,480.963,491.903,482.482,482.254,483.465,508.965,476.892,478.606,514.846,9,7,11,8,1,5,0,600,18,-0.42655416586667233
10,1,2,2,4,16.08,1,4,0.8357,580.528,529.435,545.303,570.919,531.783,614.623,571.227,542.415,641.407,604.892,9,7,11,8,1,5,0,600,18,0.4025447070412783
10,1,1,1,3,15.67,1,10,0.9899,470.104,461.639,542.559,529.479,454.095,490.275,472.722,487.524,494.201,472.021,2,0,10,5,0,10,0,448,18,-0.44928468812941214
10,1,2,1,4,16.17,1,4,-0.8048,529.213,517.094,543.36,549.289,568.098,572.535,544.415,556.218,508.546,491.397,20,25,25,10,10,10,1,642,28,0.05178183801627002
10,1,2,2,3,15.58,1,4,1.0266,533.95,549.595,534.506,588.62,598.205,512.684,564.501,534.565,567.583,564.152,35,0,52,61,0,40,11,1004,33,0.21837581475668744
10,2,3,2,3,16.08,1,4,-1.2993,572.704,571.637,526.839,553.658,520.237,542.369,551.014,560.584,589.239,621.852,9,11,14,31,0,5,0,401,18,0.27983061263562065
10,1,1,1,3,15.92,1,3,-0.2928,532.246,533.173,517.611,491.89,481.083,521.349,521.12,551.272,556.32,545.643,45,45,30,40,40,65,0,634,18,-0.07531124186480628
10,1,4,3,4,15.83,1,5,0.5944,730.592,768.443,745.158,787.251,713.219,721.433,717.606,760.664,752.339,710.353,20,25,25,10,10,10,1,642,28,2.0588657985795416
10,2,1,1,1,15.5,1,4,0.0241,347.999,398.946,323.897,316.869,356.562,365.781,358.272,329.885,337.05,350.4,15,20,20,70,0,12,1,364,23,-1.8244861402449055
10,2,2,2,3,16.08,1,8,-0.1789,541.126,570.864,547.842,523.238,542.119,527.377,541.517,546.007,537.13,520.628,30,30,30,30,0,2,1,721,28,0.06896848180234456
10,1,3,3,3,15.5,1,4,-0.5718,542.558,571.464,566.003,552.492,515.101,619.159,523.59,546.857,528.92,551.257,16,14,19,3,6,100,0,708,23,0.18785022219336847
10,2,2,2,4,15.25,1,8,0.114,698.72,716.668,722.955,686.041,688.941,708.288,732.676,683.657,696.993,674.399,100,100,90,80,0,4,1,988,28,1.6662718632245628
10,1,1,1,3,15.67,1,5,-1.0758,365.208,466.704,418.659,366.314,366.277,407.717,346.201,361.777,365.074,375.795,20,20,33,39,41,32,11,972,23,-1.4749079845041295
10,1,1,1,4,15.83,1,8,0.8833,512.774,520.603,516.417,528.177,483.449,509.174,539.908,543.982,520.136,488.59,10,10,40,90,10,10,0,780,28,-0.16287491611787921
10,2,2,2,4,16.17,1,4,-0.022,448.785,405.525,439.958,476.55,416.2,445.628,428.56,385.109,384.462,369.618,68,68,69,68,23,29,0,432,28,-1.116600129981924
10,2,3,2,4,16.17,1,9,1.2624,584.622,566.527,546.336,576.807,564.212,588.677,551.243,565.942,560.804,568.721,47,14,90,29,0,4,0,763,23,0.34277137610705505
9,2,4,4,4,15.33,1,4,0.3022,624.189,550.491,617.534,595.905,620.803,671.373,609.811,647.97,603.906,554.79,30,20,20,15,0,3,0,1070,33,0.7620016359760728
10,1,2,2,4,16.08,1,5,-0.6184,519.221,571.668,544.549,552.092,574.686,509.425,539.369,527.156,585.895,566.908,20,50,50,100,0,30,2,838,28,0.16132444249436445
10,2,2,3,3,15.5,1,4,-0.7171,690.236,604.588,752.743,670.08,707.746,664.774,698.832,675.205,683.631,695.042,30,20,30,100,0,30,0,658,23,1.5006669118169418
10,2,4,4,4,16.17,1,9,1.946,715.981,727.469,743.014,767.92,639.349,722.579,685.148,739.013,699.493,753.47,5,20,79,20,86,99,0,1078,23,1.847301993222443
10,2,3,3,3,15.92,1,4,-0.2328,604.77,581.793,614.522,578.212,577.808,603.768,614.679,637.341,584.843,595.239,60,60,75,90,0,100,0,387,18,0.6588098021728568
10,2,3,2,3,15.92,1,8,0.4564,643.537,682.711,632.166,703.436,635.05,727.571,708.84,644.969,646.798,620.185,80,0,40,20,0,10,1,729,28,1.3067199582980926
10,1,2,1,4,15.42,1,4,-0.6419,437.737,433.629,463.052,527.011,441.002,471.447,481.091,470.388,471.633,484.463,10,10,5,5,0,3,1,993,28,-0.6397701615224528
10,1,2,2,4,15.42,1,8,0.7035,522.274,489.403,531.4,504.636,520.629,534.831,503.16,542.223,541.787,545.891,17,54,61,39,1,77,0,662,28,-0.0909223320938338
10,2,3,2,4,15.83,1,7,-0.1973,663.088,629.56,614.379,647.4,611.687,687.574,620.108,651.278,607.961,627.464,10,3,10,5,0,2,0,658,23,1.0230334528203764
10,1,3,2,4,15.58,1,4,0.7435,613.868,585.548,620.252,571.4,569.309,579.793,596.745,555.015,535.684,523.924,1,1,5,5,5,5,0,493,23,0.41960977102528535
9,1,1,2,4,15.42,1,4,0.9607,521.803,536.437,485.65,466.335,466.361,469.084,473.267,576.118,540.483,471.423,30,20,10,20,20,10,1,628,28,-0.3189988471958781
10,2,3,3,4,16.08,1,8,0.502,622.748,619.309,572.161,605.969,621.674,636.837,570.761,614.226,663.586,618.379,20,10,15,15,2,5,0,696,28,0.8100963099208875
10,2,2,2,4,16,1,5,-0.778,519.313,524.049,523.892,582.893,578.917,564.093,525.496,530.353,532.775,530.565,80,80,63,62,5,10,0,980,28,0.08366239305279437
10,1,2,1,3,15.92,1,4,0.2346,382.608,373.778,362.227,385.371,384.484,401.292,356.212,355.939,369.572,347.784,1,1,1,1,1,1,1,494,23,-1.593379987921852
10,2,3,3,3,16,1,8,-0.4042,479.264,441.252,409.793,428.891,433.362,477.53,462.2,446.899,453.245,466.634,45,28,60,75,15,15,0,856,23,-0.8201131227530946
10,1,4,3,4,15.83,1,4,0.29,617.859,606.828,607.074,628.238,676.581,583.564,657.418,593.021,669.516,580.725,2,0,10,5,0,10,0,448,18,0.8852410284983727
10,1,3,3,4,15.67,1,10,1.974,604.721,679.429,588.797,648.729,577.021,608.143,634.979,607.021,648.414,577.024,10,10,50,50,0,20,5,1231,28,0.839060401436154
10,1,1,1,3,16,1,8,0.9673,535.738,411.321,482.702,480.681,475.554,470.552,507.04,459.726,507.538,487.829,70,70,70,80,80,10,0,600,23,-0.5034991430541782
10,2,1,1,3,16.17,1,7,0.591,364.114,403.509,429.416,403.522,436.617,434.058,408.551,454.573,379.8,433.91,10,5,33,100,0,10,1,668,33,-1.1692362068692432
10,2,2,2,4,16,1,8,0.1613,466.023,478.161,484.416,463.268,541.7,499.878,501.412,481.396,452.051,525.427,20,0,60,90,0,2,0,1098,23,-0.42999549238843504
10,2,1,1,1,15.5,1,5,-0.2933,409.043,401.541,413.626,400.381,415.798,341.659,380.19,389.328,344.661,337.929,5,0,5,16,0,3,0,658,23,-1.4809870029155265
10,2,1,1,1,15.67,1,5,-0.1301,494.964,538.168,540.393,508.275,512.834,496.521,512.483,520.494,520.224,473.957,64,24,62,30,0,7,0,431,23,-0.2080251080129316
10,1,2,2,3,15.58,1,4,0.1802,555.875,594.182,593.086,549.107,617.399,618.115,603.497,584.492,555.343,546.087,10,5,30,10,2,5,1,1004,28,0.4850356374429883
10,2,1,1,3,16.17,1,8,0.6904,434.906,381.504,440.702,451.509,407.174,451.142,376.072,358.363,385.073,413.55,66,67,68,46,30,48,0,673,23,-1.216380343108941
10,2,1,1,4,16.17,1,9,0.0845,552.374,504.414,496.941,476.34,515.244,484.555,514.86,499.481,543.995,498.04,20,45,23,55,14,18,4,286,23,-0.2391627326205546
10,2,2,3,2,15.83,1,8,-0.0967,407.568,424.393,437.955,401.903,434.547,453.631,437.409,451.289,446.532,434.567,20,10,10,10,1,1,1,702,18,-0.9883832461906876
10,2,1,1,2,16.17,1,4,-0.6933,545.956,555.486,516.779,513.016,532.995,520.095,475.959,540.094,504.149,520.631,5,6,5,3,1,1,1,500,13,-0.10305629898088503
10,2,1,1,4,15.67,1,7,0.6435,516.968,533.497,479.454,520.222,484.286,483.185,494.632,514.776,502.031,526.367,42,34,44,59,9,23,0,689,23,-0.2702894064049523
10,1,2,2,3,15.42,1,7,0.1376,564.756,568.738,528.85,495.322,525.631,526.165,535.59,543.539,523.797,527.348,100,99,97,99,99,99,0,713,23,0.011459330286850597
10,2,3,3,4,15.75,1,5,0.5902,700.937,682.989,698.374,695.444,639.523,744.586,695.199,668.907,635.15,661.406,100,54,100,100,53,100,20,1050,33,1.4812734181090856
10,2,3,2,4,15.83,1,4,-1.2375,454.232,479.347,439.279,468.469,451.727,482.193,521.4,459.875,510.546,513.454,2,10,15,3,0,3,0,701,23,-0.5405575691446987
10,2,2,3,3,15.75,1,8,0.7079,773.009,766.054,803.807,683.619,808.699,742.494,741.59,813.66,758.636,792.862,28,5,10,100,100,80,1,159,18,2.332878725090788
10,2,2,2,4,15.83,1,4,0.3169,557.359,538.533,572.272,554.342,521.135,609.611,571.2,551.132,513.668,539.654,15,80,30,70,0,2,0,697,28,0.19985641913159086
10,2,3,2,4,15.42,1,4,-0.1051,639.465,668.651,695.057,666.227,690.453,646.051,633.042,627.255,614.74,665.723,73,71,91,96,11,95,6,1020,28,1.2063690488653152
10,2,3,2,3,15.75,1,4,-0.6529,625.668,610.25,599.483,613.184,569.447,647.134,591.625,649.979,628.224,636.626,10,10,5,40,35,5,0,98,18,0.8358174595975791
10,1,1,1,4,15.5,1,8,1.0347,594.534,597.254,605.672,623.952,570.407,612.192,629.598,571.348,605.412,608.631,15,17,18,17,20,22,22,394,23,0.6856558458537675
10,2,3,1,4,16,1,4,0.8826,595.72,639.929,610.667,597.852,584.667,589.677,575.473,543.05,601.95,557.069,5,0,10,5,30,5,0,729,23,0.5627404352481749
10,1,3,3,4,16,1,9,0.6991,605.478,610.886,590.959,613.09,594.315,590.899,640.009,559.542,572.95,620.285,20,80,100,100,0,5,0,875,28,0.6650484502310933
10,1,3,3,4,15.42,1,5,-0.8127,538.522,561.892,522.434,533.653,550.383,551.844,553.592,496.151,570.771,519.366,20,50,50,100,0,30,2,838,28,0.07101178635332642
10,1,3,3,3,15.33,1,4,1.2553,479.04,507.883,526.034,519.689,557.439,547.044,570.231,517.706,571.854,522.517,35,0,52,61,0,40,11,1004,33,-0.006993288782777263
10,2,1,1,3,15.58,1,4,-1.0296,333.557,402.331,309.971,409.76,407.793,376.177,414.88,386.11,463.278,314.5,30,2,49,27,18,25,0,935,28,-1.493987289586477
10,2,3,2,4,16.08,1,9,1.0121,788.107,767.37,779.739,796.437,753.638,836.13,826.229,759.311,759.723,712.204,10,0,40,40,100,100,0,824,23,2.429508706412125
10,1,2,1,4,16.08,1,8,1.2424,461.047,515.774,438.263,473.136,481.249,478.733,458.716,495.418,405.854,470.272,20,10,10,10,0,5,2,677,23,-0.6440818710346722
10,2,3,2,4,16.25,1,4,0.148,681.825,664.719,615.514,674.022,684.598,681.967,636.506,664.703,653.689,675.935,10,0,10,10,5,5,0,378,23,1.293116347376719
10,1,3,3,3,15.92,1,4,0.233,505.71,489.704,511.773,541.23,547.451,491.818,567.769,524.598,571.899,541.499,10,30,30,50,80,90,0,765,28,-0.03324216457923454
10,2,1,1,1,15.5,1,4,1.1356,504.167,447.264,493.089,496.447,516.075,427.322,507.259,487.714,484.225,481.604,10,3,10,5,0,2,0,658,23,-0.47849331377319526
10,2,3,2,4,16,1,8,0.9678,625.548,662.825,665.812,668.183,653.47,607.123,657.059,674.522,669.343,643.75,52,1,81,52,10,5,0,1250,28,1.1879131666849123
10,1,2,2,4,16,3,4,-1.0775,480.348,460.68,520.719,492.954,487.019,512.185,469.855,484.408,519.236,501.078,2,10,17,18,1,61,0,968,28,-0.39557214278533165
10,1,3,3,4,16,1,4,-0.3653,647.624,696.317,580.486,619.632,618.83,594.751,635.388,572.526,622.247,647.44,100,100,90,80,0,4,1,988,28,0.8991735636989249
10,2,3,3,2,16,1,4,-0.8338,446.988,465.731,441.736,436.665,465.711,438.737,445.684,451.359,488.161,443.264,31,23,17,22,0,7,0,578,18,-0.7962983551784046
10,1,3,2,3,15.5,1,4,-0.9297,508.703,530.152,532.99,520.938,577.331,572.716,511.263,525.306,485.6,539.357,100,99,97,99,99,99,0,713,23,-0.023641490743330794
10,2,1,1,3,16.08,1,4,-1.326,437.515,473.131,401.077,393.976,435.503,388.466,420.208,376.053,447.835,351.127,7,3,25,11,8,1,1,451,23,-1.1915463213567075
10,2,3,3,4,15.83,1,4,-0.8211,680.568,747.873,699.205,662.083,738.832,693.19,734.225,705.908,696.616,671.512,73,71,91,96,11,95,6,1020,28,1.6862593283702592
10,2,1,1,3,16.17,1,2,-2.4456,495.443,480.474,499.659,502.458,489.297,490.644,520.961,545.271,567.327,491.447,95,95,80,89,61,100,0,324,23,-0.24218693105153727
10,1,4,4,4,15.5,1,2,-0.7412,482.902,463.555,448.122,481.556,498.834,470.401,494.808,503.897,495.054,509.072,7,9,5,5,19,3,0,485,23,-0.47495636689482545
10,2,3,2,4,15.75,1,9,0.9695,537.442,555.607,528.911,532.036,491.749,512.717,540.526,505.145,549.702,563.536,30,20,80,20,11,20,1,1091,28,-0.0099566294138158
10,2,2,2,3,15.92,1,4,-0.8425,614.251,609.275,668.752,623.305,595.649,587.499,670.506,590.25,614.858,615.483,5,1,5,5,100,2,0,526,18,0.8544990211952253
10,2,4,4,4,16.08,1,4,-0.2575,684.398,712.991,683.392,728.628,733.479,665.159,613.513,660.929,664.564,637.322,50,50,50,70,80,100,0,561,23,1.4410551542886156
10,1,1,1,4,16.25,1,7,0.5337,538.118,534.991,513.919,521.784,503.765,505.299,499.083,547.022,465.673,486.518,10,10,10,10,0,9,0,256,23,-0.21077950550908353
10,2,4,4,4,16,1,4,-0.5372,369.994,267.339,334.719,287.817,260.344,351.453,378.201,348.438,357.045,304.982,34,50,1,1,1,0,1,463,18,-2.046463615195016
10,2,2,1,4,15.92,1,4,-0.1291,531.571,643.311,586.841,562.141,569.068,542.264,588.296,603.753,610.453,561.133,10,20,20,30,0,20,0,763,33,0.4661578658635067
10,2,4,2,4,15.92,1,8,1.5198,661.446,663.021,674.082,667.836,589.434,683.687,688.971,629.815,611.012,665.971,5,20,79,20,86,99,0,1078,23,1.1970081489483564
10,1,2,2,4,15.5,1,4,0.6867,565.602,610.866,572.559,571.925,569.563,589.251,569.487,559.011,580.635,591.176,1,5,5,90,0,7,0,1089,28,0.44808889598648216
10,1,4,1,4,15.67,1,8,0.5164,578.118,581.491,624.837,589.579,600.492,580.23,607.083,597.406,574.952,603.7,35,0,52,61,0,40,11,1004,33,0.6040741261652771
10,2,2,2,3,15.83,1,9,0.3593,488.868,522.123,522.251,532.286,505.368,459.791,483.093,465.721,503.154,430.017,1,5,5,90,0,7,0,1089,28,-0.41191515804455103
10,2,4,3,4,16.33,1,8,0.9218,701.435,778.761,714.201,776.7,669.486,814.735,747.804,735.94,756.093,792.972,20,20,90,80,75,75,20,1042,28,2.141327092884254
10,1,3,2,3,15.92,1,8,0.9062,474.687,485.006,465.523,502.439,499.805,452.381,453.089,459.992,476.76,492.856,100,99,97,99,99,99,0,713,23,-0.5606146792899321
10,2,4,4,3,15.92,1,10,-0.7993,399.786,343.617,357.274,344.664,374.666,409.743,390.571,427.407,389.72,343,45,28,60,75,15,15,0,856,23,-1.532424744576278
10,2,2,2,4,16.08,1,4,-0.1908,666.166,682.767,644.874,621.479,672.893,598.474,655.252,675.072,627.584,633.116,6,2,12,22,7,4,0,730,28,1.1379776901643037
10,2,2,2,4,15.75,1,7,0.4946,580.235,546.754,586.319,563.778,582.134,622.499,564.52,548.81,554.256,518.1,30,20,80,20,11,20,1,1091,28,0.33677161541431233
10,1,4,3,4,15.58,1,8,0.8446,652.356,589.337,638.457,643.747,638.884,648.467,664.797,635.5,629.412,629.511,20,20,90,80,75,75,20,1042,28,1.0334818016144776
10,1,3,2,4,15.58,1,10,0.4448,394.33,461.918,430.75,428.888,446.18,420.222,474.669,448.426,423.611,483.646,10,10,5,5,0,3,1,993,28,-0.9063348524017174
10,1,1,1,4,16.17,1,5,1.7296,582.789,597.72,579.358,586.186,599.505,561.539,574.959,563.989,609.481,604.531,0,0,1,1,0,0,0,686,23,0.5270435204710132
10,1,2,2,3,15.75,1,8,0.3915,360.458,274.878,335.61,317.255,332.959,312.63,338.787,373.804,327.489,356.027,30,30,30,20,0,80,0,353,18,-1.979498502147551
10,2,2,2,4,15.5,1,4,-0.998,588.933,556.15,593.607,548.33,544.666,549.802,586.843,554.868,568.227,563.633,40,30,40,20,5,1,1,108,23,0.32436844369204954
10,2,4,4,4,15.67,1,7,0.4635,708.773,707.856,631.255,724.733,680.998,709.115,680.774,655.533,714.785,692.678,20,0,60,90,0,2,0,1098,23,1.564552295510425
10,2,2,2,4,15.5,1,8,0.6051,559.088,570.844,613.417,620.671,575.842,552.104,573.176,582.094,572.513,537.311,22,2,37,13,0,13,0,745,23,0.4245229573682205
10,2,1,1,4,15.5,1,8,0.7089,403.048,422.125,400.433,343.175,459.476,418.56,381.468,368.134,422.805,418.93,20,0,30,90,0,5,0,754,18,-1.277610131686015
10,2,4,2,4,16.17,1,4,-0.7093,442.482,395.239,465.285,403.766,429.93,434.62,401.826,396.523,413.085,392.652,20,20,19,50,0,2,0,464,18,-1.141890847729593
10,2,3,3,4,15.42,1,8,1.2064,610.666,573.871,648.03,602.314,585.229,612.259,621.997,610.276,546.447,596.432,1,1,50,50,0,10,0,804,38,0.6731421683764225
10,2,3,3,3,15.75,1,4,-1.0185,532.614,573.939,575.728,596.353,598.406,585.795,534.222,546.459,575.122,560.761,20,0,60,90,0,2,0,1098,23,0.34786757381165645
10,2,1,1,1,15.5,1,8,1.1748,392.057,417.198,366.917,358.891,383.212,432.856,391.143,421.163,379.03,430.442,10,0,40,40,100,100,0,824,23,-1.3420421496310668
10,1,3,2,4,15.67,1,4,0.791,542.255,523.037,563.298,565.789,592.109,553.086,595.671,541.418,548.055,528.802,32,26,38,57,17,11,0,461,23,0.22418734567726337
10,1,4,2,4,15.75,1,5,-0.2434,466.407,459.017,493.001,480.677,497.821,481.753,528.625,481.959,498.814,518.757,46,54,57,53,56,55,0,499,23,-0.41621225200104245
10,1,3,3,4,15.5,1,5,0.8184,565.922,530.631,558.351,501.93,540.588,559.436,446.334,561.469,471.406,545.606,10,5,33,100,0,10,1,668,33,-0.047872998934478925
10,2,1,1,3,15.58,1,4,-1.047,418.328,443.689,453,416.71,387.827,440.214,421.548,426.837,420.151,450.812,20,20,33,39,41,32,11,972,23,-1.0389023731397309
10,1,1,1,4,15.42,1,8,1.1725,599.642,605.408,622.354,590.605,569.448,576.076,631.976,591.01,565.006,597.747,40,0,40,20,0,2,0,868,23,0.6157463830386544
9,1,2,2,4,15.25,1,4,-0.638,479.356,467.291,503.197,440.736,437.598,517.904,473.945,469.646,510.734,517.687,10,10,10,10,0,52,0,441,18,-0.5042330655408789
10,1,2,2,4,15.58,1,4,0.0503,500.188,478.418,529.083,539.666,500.803,518.707,542.448,504.247,423.401,497.345,0,0,0,0,0,5,0,587,23,-0.2906131707341714
10,2,3,4,4,15.5,1,8,1.4809,643.138,656.222,671.387,622.512,707.912,695.525,618.783,741.834,719.395,752.681,70,10,70,70,3,5,0,260,13,1.4863732720425904
9,2,1,1,4,15.25,1,4,-1.5357,411.819,395.925,432.836,419.59,491.103,407.737,452.219,417.987,460.034,417.626,12,13,18,18,19,82,3,561,33,-1.0110493466806252
10,2,4,4,4,15.75,1,8,0.6832,632.998,587.247,652.096,633.511,631.918,575.024,623.301,617.529,606.139,570.92,93,90,90,90,89,90,91,286,18,0.7946361390878433
10,2,1,1,1,15.92,1,4,-0.4417,369.46,294.161,300.411,341.052,284.911,318.073,419.412,357.355,391.709,337.884,5,6,5,3,1,1,1,500,13,-1.893444893974103
10,2,1,1,3,16.17,1,8,0.4451,467.331,500.117,431.878,482.704,485.152,432.996,474.771,522.211,484.441,439.158,20,0,60,90,0,2,0,1098,23,-0.6020568077485297
9,1,3,3,4,15.25,1,5,0.0058,593.846,486.306,547.151,581.145,512.817,605.413,564.244,594.681,599.206,565.662,2,1,1,7,0,4,0,799,28,0.32053069028207515
10,1,3,2,3,16,1,4,0.2768,668.708,703.285,663.596,644.134,680.263,759.484,678.821,685.887,692.827,668.898,15,26,26,86,0,13,0,759,28,1.5046119893692556
10,1,1,1,2,15.5,1,8,-0.3642,289.256,316.424,337.146,345.8,355.526,315.544,350.847,323.823,328.445,354.179,20,75,30,40,35,60,1,523,28,-1.9917472954815156
10,1,1,2,2,16.08,1,4,-0.3724,577.784,569.4,542.623,562.079,571.233,589.752,576.886,540.254,543.79,572.031,64,24,62,30,0,7,0,431,23,0.3155860702058713
10,1,2,2,4,16.17,1,4,-0.8122,506.886,551.709,540.619,585.72,592.731,577.484,577.959,551.384,561.451,565.939,20,0,20,2,0,3,0,593,13,0.28199375726351195
10,1,2,1,4,15.67,1,7,0.8634,529.364,494.571,535.491,529.871,563.972,467.821,503.993,457.926,467.253,485.316,10,20,20,30,0,20,0,763,33,-0.2902957271959524
10,1,2,1,3,15.58,1,4,0.1631,575.629,594.6,579.874,612.549,594.201,552.311,594.784,585.721,558.043,582.406,1,1,50,50,0,10,0,804,38,0.4971188749536257
10,2,1,2,3,15.92,1,4,-0.7159,642.858,632.597,585.378,611.864,583.068,599.38,568.947,614.461,564.996,588.954,50,50,50,70,80,100,0,561,23,0.6573958275222911
